CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50012840,MR. WONTON,QUEENS,7805,JAMAICA AVE,11421,7182963800,Chinese,8/3/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,8/3/17,10/25/17,Cycle Inspection / Initial Inspection
50046170,RED HOUSE,MANHATTAN,203,E 14TH ST,10003,2122288288,Chinese,5/5/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,27,B,5/5/17,10/25/17,Cycle Inspection / Re-inspection
50038340,A Plus Express/Chinese Restaurant,BROOKLYN,794,BROADWAY,11206,7183883888,Chinese,3/1/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40,C,3/1/17,10/25/17,Cycle Inspection / Re-inspection
50002395,EMPIRE SZECHUAN VILLAGE,STATEN ISLAND,4373,AMBOY ROAD,10312,7182272888,Chinese,5/31/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,5/31/17,10/25/17,Cycle Inspection / Re-inspection
50057154,MI YUE LOU,BROOKLYN,4805,8TH AVE,11220,7187596363,Chinese,9/26/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18,Z,9/26/17,10/25/17,Cycle Inspection / Re-inspection
40605862,LICHEE NUT,BROOKLYN,162,MONTAGUE STREET,11201,7185225565,Chinese,4/19/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,33,C,4/19/17,10/25/17,Cycle Inspection / Re-inspection
50017292,PANDA HOUSE,QUEENS,22428,BRADDOCK AVE,11428,7184688258,Chinese,1/12/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,12,A,1/12/17,10/25/17,Cycle Inspection / Re-inspection
41349905,NEW ASIAN RESTAURANT,QUEENS,4124,162 STREET,11358,7184632567,Chinese,4/5/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,4/5/17,10/25/17,Cycle Inspection / Initial Inspection
50059031,WAH DO RESTAURANT,BROOKLYN,395,REMSEN AVE,11212,7183427846,Chinese,3/20/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,3/20/17,10/25/17,Pre-permit (Operational) / Initial Inspection
41722121,EAST BUFFET & RESTAURANT,QUEENS,4207,MAIN STREET,11355,7183536333,Chinese,9/19/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,12,A,9/19/17,10/25/17,Cycle Inspection / Re-inspection
50059209,MANGTANGHUNG SEAFOOD RESTAURANT,BROOKLYN,6508,11TH AVE,11219,7188336663,Chinese,6/19/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,6/19/17,10/25/17,Pre-permit (Operational) / Re-inspection
50062377,LITTLE ALLEY,MANHATTAN,550,3RD AVE,10016,6469983976,Chinese,9/26/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,30,Z,9/26/17,10/25/17,Pre-permit (Operational) / Re-inspection
50046456,LEE CHINESE FOOD,BROOKLYN,3328,FULTON ST,11208,7182775064,Chinese,4/28/17,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,13,A,4/28/17,10/25/17,Cycle Inspection / Initial Inspection
50009813,KAM FUNG RESTAURANT,BROOKLYN,5221,AVENUE N,11234,7182530212,Chinese,5/2/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,5/2/17,10/25/17,Cycle Inspection / Initial Inspection
50018604,MR. NOSH,BROOKLYN,3323,AVENUE N,11234,7182531400,Chinese,1/25/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,1/25/17,10/25/17,Cycle Inspection / Re-inspection
41543848,NO 1 CHINESE RESTAURANT,MANHATTAN,3853,BROADWAY,10032,2129280245,Chinese,10/4/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,22,Z,10/4/17,10/25/17,Cycle Inspection / Re-inspection
50005591,"CHINA MIA EXOTIC ASIAN FOOD, YOGURT & JUICE BAR",BRONX,2232,WHITE PLAINS RD,10467,7187086300,Chinese,3/9/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,9,A,3/9/17,10/25/17,Cycle Inspection / Initial Inspection
41649164,DONG KING,BRONX,80,WEST  165 STREET,10452,7185388253,Chinese,2/6/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,2/6/17,10/25/17,Cycle Inspection / Re-inspection
50059690,MISS LI,QUEENS,4128,MAIN ST,11355,6463189988,Chinese,4/24/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,19,B,4/24/17,10/25/17,Pre-permit (Operational) / Re-inspection
50045243,FANCY CAKES BAKERY,BROOKLYN,264,KINGS HWY,11223,7183331389,Chinese,8/14/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,20,Z,8/14/17,10/25/17,Cycle Inspection / Re-inspection
41492598,SUPER BOWL CHINESE RESTAURANT,QUEENS,5963,55 ROAD,11378,7188941234,Chinese,2/22/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2/22/17,10/25/17,Cycle Inspection / Initial Inspection
50018144,LEE GOOD TASTE KITCHEN,BROOKLYN,2686,PITKIN AVE,11208,7183480538,Chinese,6/15/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,6/15/17,10/25/17,Cycle Inspection / Re-inspection
41232711,HANG CHOU RESTAURANT,MANHATTAN,2266,3 AVENUE,10035,2125345266,Chinese,5/23/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,5/23/17,10/25/17,Cycle Inspection / Initial Inspection
50048463,YUMMY YUMMY,BROOKLYN,4122,4TH AVE,11232,7187680688,Chinese,1/26/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,7,A,1/26/17,10/25/17,Cycle Inspection / Initial Inspection
50015645,FRESH & DELICIOUS,BROOKLYN,1877,NOSTRAND AVE,11226,7182820001,Chinese,4/4/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,13,A,4/4/17,10/25/17,Cycle Inspection / Initial Inspection
41567810,GREEN LAKE,BROOKLYN,795,FLATBUSH AVENUE,11226,7182840088,Chinese,9/29/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/29/17,10/25/17,Cycle Inspection / Re-inspection
41707009,EAST DIM SUM,QUEENS,6006,MAIN STREET,11355,7189611388,Chinese,9/6/17,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,12,A,9/6/17,10/25/17,Cycle Inspection / Re-inspection
50057655,SILVER PALACE CHINESE RESTAURANT,MANHATTAN,3846,BROADWAY,10032,2129278000,Chinese,9/20/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,9/20/17,10/25/17,Cycle Inspection / Initial Inspection
41373304,MING'S RESTAURANT,MANHATTAN,413415,9 AVENUE,10001,2128681378,Chinese,8/8/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,8/8/17,10/25/17,Cycle Inspection / Re-inspection
50017967,PROSPERITY NOODLE,BROOKLYN,947,4TH AVE,11232,9176831622,Chinese,10/12/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21,Z,10/12/17,10/25/17,Cycle Inspection / Re-inspection
50058348,KING GARDEN,QUEENS,11649,QUEENS BLVD,11375,7182682288,Chinese,10/16/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,10,A,10/16/17,10/25/17,Cycle Inspection / Initial Inspection
50015200,XIN YA RESTAURANT,BRONX,898,HUNTS POINT AVE,10474,7183282580,Chinese,9/28/17,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,13,A,9/28/17,10/25/17,Cycle Inspection / Re-inspection
50057373,NO.1 KITCHEN,BROOKLYN,770,WASHINGTON AVE,11238,7183997611,Chinese,2/1/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,2/1/17,10/25/17,Pre-permit (Operational) / Re-inspection
41623838,HAPPY DRAGON,BRONX,12791281,WALTON AVENUE,10452,7185886700,Chinese,3/8/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,3/8/17,10/25/17,Cycle Inspection / Initial Inspection
41695440,BEST BAKERY,BROOKLYN,5812,8 AVENUE,11220,7184395138,Chinese,3/29/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,24,B,3/29/17,10/25/17,Cycle Inspection / Re-inspection
50062377,LITTLE ALLEY,MANHATTAN,550,3RD AVE,10016,6469983976,Chinese,9/26/17,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,30,Z,9/26/17,10/25/17,Pre-permit (Operational) / Re-inspection
50040554,GOURMET GARDEN 8,BROOKLYN,108,DEKALB AVE,11201,7182465533,Chinese,7/6/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,7/6/17,10/25/17,Cycle Inspection / Initial Inspection
50063498,Cafe 48,QUEENS,21209,48TH AVE,11364,9173633861,Chinese,9/26/17,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10,A,9/26/17,10/25/17,Pre-permit (Operational) / Re-inspection
41657476,GREAT WALL CHINESE RESTAURANT,BROOKLYN,1539,EAST NEW YORK AVENUE,11212,7183422900,Chinese,1/27/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,9,A,1/27/17,10/25/17,Cycle Inspection / Re-inspection
50056419,QUEENS SEAFOOD RESTAURANT,QUEENS,8222,45TH AVE,11373,7184783330,Chinese,5/10/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,20,B,5/10/17,10/25/17,Cycle Inspection / Re-inspection
41488616,LIN'S GOURMET,MANHATTAN,1097,2 AVENUE,10022,2127525586,Chinese,7/5/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,7/5/17,10/25/17,Cycle Inspection / Re-inspection
50004933,MEE NOODLE SHOP,MANHATTAN,223,1ST AVE,10003,2122607838,Chinese,6/27/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,23,B,6/27/17,10/25/17,Cycle Inspection / Re-inspection
50001430,FOO-HING KITCHEN,BRONX,2895,SEDGWICK AVE,10468,7188846267,Chinese,1/19/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,1/19/17,10/25/17,Cycle Inspection / Initial Inspection
