CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50015939,LA ESSENCIA RESTAURANT,MANHATTAN,5085,BROADWAY,10034,6464787219,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/16/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,14,B,3/16/17,10/25/17,Cycle Inspection / Re-inspection
41245444,EL VIEJO YAYO REST II,BROOKLYN,317,9 STREET,11215,7189657299,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/2/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,3/2/17,10/25/17,Cycle Inspection / Re-inspection
50042277,SABOR GUARANI,QUEENS,4004,BELL BLVD,11361,3478368901,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/28/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,6/28/17,10/25/17,Cycle Inspection / Re-inspection
41485393,MY CORAL RESTAURANT,BROOKLYN,5401,4 AVENUE,11220,7184922009,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/4/17,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,P,8/4/17,10/25/17,Cycle Inspection / Reopening Inspection
41628667,ACUARIO CAFE,MANHATTAN,306,WEST   37 STREET,10018,6465335464,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/6/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,19,B,1/6/17,10/25/17,Cycle Inspection / Re-inspection
50015696,AAA CARIDAD,BRONX,3108,WEBSTER AVE,10467,3472611758,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/2/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,10/2/17,10/25/17,Cycle Inspection / Re-inspection
41355897,POLLO DORADO FRIED CHICKEN,MANHATTAN,1497,ST NICHOLAS AVENUE,10033,2127952569,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/28/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,13,A,2/28/17,10/25/17,Cycle Inspection / Initial Inspection
40950399,POLLOS A LA BRASA MARIO,QUEENS,8302,37 AVENUE,11372,7184578800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/31/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,12,A,8/31/17,10/25/17,Cycle Inspection / Initial Inspection
41541793,SOPHIE'S CUBAN CUISINE,MANHATTAN,21,WEST   45 STREET,10036,2123021211,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/1/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,9/1/17,10/25/17,Cycle Inspection / Re-inspection
41583783,EXCELENTE GIL CAFETERIA & RESTAURANT,BRONX,1206,STRATFORD AVENUE,10472,7188601349,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/30/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,22,Z,9/30/17,10/25/17,Cycle Inspection / Re-inspection
50064820,La Vecina,QUEENS,3066,STEINWAY ST,11103,7187558942,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/10/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,8/10/17,10/25/17,Pre-permit (Operational) / Initial Inspection
41485036,ANDRES CARNE DE TRES,QUEENS,5105,58 STREET,11377,7182057773,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/23/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,3/23/17,10/25/17,Cycle Inspection / Re-inspection
41450589,LA PERLA DEL ULUA RESTAURANT,BROOKLYN,354,MELROSE STREET,11237,7183669407,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/9/17,Establishment re-opened by DOHMH,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,6,P,3/9/17,10/25/17,Cycle Inspection / Reopening Inspection
50004146,CRYSTAL'S RESTAURANT,QUEENS,9911,39TH AVE,11368,3475369223,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/5/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,8/5/17,10/25/17,Cycle Inspection / Initial Inspection
50044306,ACA TE ESPERO,QUEENS,12920,HILLSIDE AVE,11418,7186198950,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/1/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,38,C,6/1/17,10/25/17,Cycle Inspection / Re-inspection
50065559,ANTOJITOS AND NATURAL JUICE BAR,BRONX,3748,THIRD AVE,10456,3473717089,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/21/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,56,Z,9/21/17,10/25/17,Pre-permit (Operational) / Re-inspection
40398642,LA LECHONERA CRIOLLA,BRONX,1709,WEBSTER AVENUE,10457,7182940500,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/14/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,12,A,6/14/17,10/25/17,Cycle Inspection / Re-inspection
50042839,LATIN BITES,MANHATTAN,419,E 70TH ST,10021,2125854250,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/21/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,17,B,4/21/17,10/25/17,Cycle Inspection / Re-inspection
41710594,LA MORENITA ECUATORIANA RESTAURANT,QUEENS,10906,CORONA AVENUE,11368,7186992797,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/17/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,7/17/17,10/25/17,Cycle Inspection / Initial Inspection
41563691,ECUADORIAN RESTAURANT II,QUEENS,3406,36 AVENUE,11106,3475071286,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/1/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,6/1/17,10/25/17,Cycle Inspection / Re-inspection
40582271,LECHON HORNADO ECUATORIANO,QUEENS,7618,ROOSEVELT AVENUE,11372,7182057357,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/4/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,24,B,4/4/17,10/25/17,Cycle Inspection / Re-inspection
40915251,ACOSTA RESTAURANT,MANHATTAN,934,AMSTERDAM AVENUE,10025,2122802130,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/15/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,4,A,5/15/17,10/25/17,Cycle Inspection / Initial Inspection
41334144,SPORTS LUNCHEONETTE,BRONX,920,EAST  173 STREET,10460,3473691672,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/12/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,9/12/17,10/25/17,Cycle Inspection / Initial Inspection
50008640,CARIDAD RESTAURANT,BRONX,135,W KINGSBRIDGE RD,10468,7186017660,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/15/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,9/15/17,10/25/17,Cycle Inspection / Re-inspection
41707137,NEW RANCHITO,MANHATTAN,924,AMSTERDAM AVENUE,10025,2126787923,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/21/17,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,41,Z,8/21/17,10/25/17,Cycle Inspection / Re-inspection
41011463,MINI PICANTERIA EL GUAYAQUILENO RESTAURANT,QUEENS,9454,CORONA AVENUE,11373,7187604982,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/2/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,11,A,5/2/17,10/25/17,Cycle Inspection / Initial Inspection
41503176,CALI AJI CON SABOR RESTAURANT,QUEENS,9815,ASTORIA BOULEVARD,11369,7184768935,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/17/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22,Z,10/17/17,10/25/17,Cycle Inspection / Re-inspection
50056152,561 EL BARRIO RESTAURANT,BRONX,561,SOUTHERN BLVD,10455,7184014655,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/19/17,Establishment re-opened by DOHMH,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,4,Z,7/19/17,10/25/17,Pre-permit (Operational) / Reopening Inspection
40554349,LA FAMILIA RESTAURANT,BROOKLYN,938,4 AVENUE,11232,7188327568,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/4/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,4/4/17,10/25/17,Cycle Inspection / Initial Inspection
41047349,JENNIFER CAFE,MANHATTAN,67,1 AVENUE,10003,9176745443,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/23/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,8/23/17,10/25/17,Cycle Inspection / Re-inspection
41577295,LECHONERA TROPICAL & GRILL,MANHATTAN,172,EAST  103 STREET,10029,2127221344,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/17/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,8,A,3/17/17,10/25/17,Cycle Inspection / Initial Inspection
50011935,MANUEL E  RESTAURANT,QUEENS,10328,CORONA AVE,11368,7186990003,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/10/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2/10/17,10/25/17,Cycle Inspection / Initial Inspection
50015939,LA ESSENCIA RESTAURANT,MANHATTAN,5085,BROADWAY,10034,6464787219,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/16/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,14,B,3/16/17,10/25/17,Cycle Inspection / Re-inspection
50057074,173 WEBSTER AVENUE CAFE,BRONX,1692,WEBSTER AVE,10457,9174064565,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/24/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,1/24/17,10/25/17,Pre-permit (Operational) / Initial Inspection
41686353,LA HOGUERA PIASA RESTAURANT & BAKERY,QUEENS,4012,QUEENS BOULEVARD,11104,7183929903,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/16/17,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,19,B,8/16/17,10/25/17,Cycle Inspection / Re-inspection
