CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41302692,ARMANDO'S POLLO RICO RESTAURANT,QUEENS,11002,JAMAICA AVENUE,11418,7184418441,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12/9/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,32,C,12/9/15,12/1/17,Cycle Inspection / Re-inspection
50047960,EL TRIO GRILL,QUEENS,10201,44TH AVE,11368,7183960555,Spanish,10/23/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,32,C,10/23/17,12/1/17,Cycle Inspection / Re-inspection
50033020,VILLA CEMITA,MANHATTAN,50,AVENUE A,10009,6469644528,Mexican,6/29/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,30,C,6/29/17,12/1/17,Cycle Inspection / Re-inspection
40424515,PASTICCERIA LA TORRE,QUEENS,15812,CROSSBAY BOULEVARD,11414,7188432306,Bakery,11/7/14,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,28,C,11/7/14,12/1/17,Cycle Inspection / Re-inspection
50018922,YO SUSHI,MANHATTAN,208,3RD AVE,10003,2126776921,Japanese,12/21/16,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,31,C,12/21/16,12/1/17,Cycle Inspection / Re-inspection
50001233,KINJO,BROOKLYN,1,GREENE AVE,11238,7186431400,American,6/28/14,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,29,C,6/28/14,12/1/17,Cycle Inspection / Re-inspection
50015953,GREEK GRILL,QUEENS,15640,CROSSBAY BLVD,11414,7188439000,Greek,9/25/15,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,48,C,9/25/15,12/1/17,Cycle Inspection / Re-inspection
41586885,CENTRAL MARKET ALL AMERICAN GRILL,MANHATTAN,4,SOUTH STREET,10004,2125145220,American,9/18/14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,28,C,9/18/14,12/1/17,Cycle Inspection / Re-inspection
41665031,JASMIN LOUNGE,QUEENS,2550,STEINWAY STREET,11103,3474594422,CafÃ©/Coffee/Tea,12/8/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,31,C,12/8/15,12/1/17,Cycle Inspection / Re-inspection
41388629,CAPIZZI,MANHATTAN,547,9 AVENUE,10018,2126956900,Pizza,7/27/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,34,C,7/27/15,12/1/17,Cycle Inspection / Re-inspection
50058417,MUSCLE MAKER GRILL,MANHATTAN,1413,2ND AVE,10021,6466827402,American,3/2/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,45,C,3/2/17,12/1/17,Pre-permit (Operational) / Re-inspection
41687397,GOLDEN IMPERIAL SEAFOOD RESTAURANT,BROOKLYN,618,62 STREET,11220,7188333777,Chinese,2/24/16,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,29,C,2/24/16,12/1/17,Cycle Inspection / Re-inspection
50033274,BUSHWICK PIZZA PARTY,BROOKLYN,254,IRVING AVE,11237,9175190156,Pizza,1/25/16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,C,1/25/16,12/1/17,Cycle Inspection / Re-inspection
41483220,CLUBS GYRO,BROOKLYN,1026,NOSTRAND AVENUE,11225,7184671024,Middle Eastern,7/2/14,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,60,C,7/2/14,12/1/17,Cycle Inspection / Re-inspection
50047771,CHATHAM SEAFOOD RESTAURANT,MANHATTAN,6,CHATHAM SQ,10038,2122338877,Chinese,5/12/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,37,C,5/12/17,12/1/17,Cycle Inspection / Re-inspection
40948723,PAQUITOS,MANHATTAN,143,1 AVENUE,10003,2126742071,Mexican,5/19/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,C,5/19/14,12/1/17,Cycle Inspection / Re-inspection
50003580,XING WONG BBQ,MANHATTAN,89,E BROADWAY,10002,2127798899,Chinese,4/15/16,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,63,C,4/15/16,12/1/17,Cycle Inspection / Re-inspection
50038666,PING'S,QUEENS,8302,QUEENS BLVD,11373,7183961238,Chinese,10/2/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,51,C,10/2/17,12/1/17,Pre-permit (Operational) / Re-inspection
50016818,LONG WONG BAKERY II,BROOKLYN,1310,AVENUE U,11229,7189988868,Bakery,2/18/15,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,39,C,2/18/15,12/1/17,Pre-permit (Operational) / Re-inspection
50047624,YAMI-ICHI,BROOKLYN,206,GARFIELD PL,11215,7184990720,Japanese,10/7/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,C,10/7/17,12/1/17,Cycle Inspection / Re-inspection
50000345,BROTHERS BAGELS,BROOKLYN,285,COURT STREET,11231,7182224357,American,8/4/16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,61,C,8/4/16,12/1/17,Cycle Inspection / Re-inspection
41539489,PICANTE PICANTE RESTAURANT,BRONX,156A,W 231ST ST,10463,7187087100,Mexican,9/25/17,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,54,C,9/25/17,12/1/17,Cycle Inspection / Re-inspection
40373118,GOLDEN DOVE DINER,STATEN ISLAND,3281,RICHMOND AVENUE,10312,7189671900,American,7/14/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40,C,7/14/15,12/1/17,Cycle Inspection / Re-inspection
50001985,CHIFLEZ,QUEENS,9502,ROOSEVELT AVE,11372,7182051385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/26/14,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,30,C,9/26/14,12/1/17,Cycle Inspection / Re-inspection
50012006,GRAND SICHUAN,MANHATTAN,229,9TH AVE,10001,2126205200,Chinese,8/29/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,28,C,8/29/17,12/1/17,Cycle Inspection / Re-inspection
50016152,OPEN KITCHEN,MANHATTAN,33,E 33RD ST,10016,2128415555,American,1/4/16,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,36,C,1/4/16,12/1/17,Cycle Inspection / Re-inspection
41497493,EDDY'S EATS,MANHATTAN,379,PARK AVENUE SOUTH,10016,2126854901,American,11/7/16,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,38,C,11/7/16,12/1/17,Cycle Inspection / Re-inspection
50064970,HUNAN WEST,BROOKLYN,6165,STRICKLAND AVE,11234,7184441678,Japanese,7/13/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,42,C,7/13/17,12/1/17,Pre-permit (Operational) / Re-inspection
41289382,JADE ASIAN RESTAURANT,QUEENS,13628,39 AVENUE,11354,7187628821,Chinese,5/20/15,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,51,C,5/20/15,12/1/17,Cycle Inspection / Re-inspection
41668500,SUNSHINE RESTAURANT,QUEENS,25509,HILLSIDE AVENUE,11004,7183432300,Indian,4/8/15,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,45,C,4/8/15,12/1/17,Cycle Inspection / Re-inspection
50059425,BETO'S MEXICAN FOOD PIZZA & BURGERS,BRONX,301,E 181ST ST,10457,9178012406,Pizza,4/4/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,28,C,4/4/17,12/1/17,Pre-permit (Operational) / Re-inspection
50048616,THE TRADE UNION CAFE,BROOKLYN,346,MALCOLM X BLVD,11233,3477153936,CafÃ©/Coffee/Tea,10/4/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,31,C,10/4/16,12/1/17,Cycle Inspection / Re-inspection
50044306,ACA TE ESPERO,QUEENS,12920,HILLSIDE AVE,11418,7186198950,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/1/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,-1,C,6/1/17,12/1/17,Cycle Inspection / Re-inspection
41469996,BRINDLE ROOM,MANHATTAN,277,EAST   10 STREET,10009,2125299702,American,9/29/14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,28,C,9/29/14,12/1/17,Cycle Inspection / Re-inspection
41687192,GUY'S AMERICAN KITCHEN & BAR,MANHATTAN,220,WEST   44 STREET,10036,6465324897,American,1/13/15,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,32,C,1/13/15,12/1/17,Cycle Inspection / Re-inspection
41556342,IBAKERY,BROOKLYN,5922,8 AVENUE,11220,7184393168,Bakery,12/29/14,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,28,C,12/29/14,12/1/17,Cycle Inspection / Re-inspection
41598951,LOLITA GRAND,BROOKLYN,507,GRAND STREET,11211,7187823500,American,1/27/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,42,C,1/27/17,12/1/17,Cycle Inspection / Re-inspection
40388225,HOLLAND BAR,MANHATTAN,532,9 AVENUE,10018,2125024609,American,10/31/14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,47,C,10/31/14,12/1/17,Cycle Inspection / Re-inspection
41674655,LA FONDA RESTAURANT AND TAPAS BAR,MANHATTAN,169,EAST  106 STREET,10029,2124107292,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/24/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,44,C,10/24/17,12/1/17,Cycle Inspection / Re-inspection
40578773,JOHN'S PIZZA,MANHATTAN,260,WEST   44 STREET,10036,2123917560,Pizza,3/25/15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,35,C,3/25/15,12/1/17,Cycle Inspection / Re-inspection
40847025,EL PULGARCITO DE AMERICA,BROOKLYN,3133,FULTON STREET,11208,7186477762,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/21/16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,C,1/21/16,12/1/17,Cycle Inspection / Re-inspection
